Race,St,Education,Hispanic,Mar,SPM Poor,SPM TenMortStatus,SPM CapHouseSub (AVG),SPM CapWkCCXpns (AVG),SPM EngVal (AVG),SPM FedTax (AVG),Spm Fica (AVG),SPM MedXpns (AVG),SPM NumPer (AVG),SPM Resources (AVG),SPM SchLunch (AVG),SPM SnapSub (AVG),SPM StTax (AVG),SPM Totval (AVG),SPM WICval (AVG)
White alone,Nevada,Some college education,Not Hispanic,Married,Not in poverty,Renter,0,1391.899713,1.074498567,9257.895415,3721.945559,7043.723496,2.424068768,89070.46132,66.43266476,60.77363897,0,110409.5415,0.540114613
White alone,Nevada,Some college education,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,750.7241379,3.448275862,-2618.068966,450.2413793,4419.793103,1.379310345,7668.689655,0,283.4482759,0,10481.03448,0
White alone,Nevada,Some college education,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,239.6411765,1565.788235,2.352941176,2621.211765,3345.017647,3709.329412,1.905882353,53516.28824,167.6705882,612.1235294,0,63803.23529,6.652941176
White alone,Nevada,Some college education,Not Hispanic,Never married,In poverty,Owner with mortgage,568.3859649,475.3859649,0,-2512.298246,405.7719298,1129.070175,1.333333333,9111.087719,45.01754386,609.3157895,0,7428.77193,6.614035088
White alone,Nevada,Some college education,Not Hispanic,Widowed,In poverty,Owner with mortgage,941,444,0,-2873.944444,303.3888889,2211.222222,1.333333333,13176.72222,288.7777778,442.2222222,0,11589.44444,0
White alone,Nevada,Less than a high school degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,755.4117647,474.5882353,0,-3499.823529,398.9411765,3046.823529,1.823529412,11318.41176,25.17647059,830.2941176,0,10210.58824,0
White alone,Nevada,Less than a high school degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,2661,552,0,-2674,312.5,502,1.5,9062.5,0,1344,0,3750,0
White alone,Nevada,High school degree,Not Hispanic,Married,In poverty,Owner with mortgage,660.7105263,975.7631579,28.94736842,-5857.921053,716.1052632,6758.657895,2.842105263,16709.92105,67.57894737,899.4736842,0,17652.84211,29.78947368
White alone,Nevada,High school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,280.72,509.36,10,-2770.32,350.9,2262.72,1.54,9296.3,4.02,260.84,0,9093.4,0
White alone,Nevada,High school degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,277.2631579,0,26.31578947,-2095.263158,16.10526316,3631.947368,1.421052632,9089.631579,22.52631579,706.3157895,0,9610,0
White alone,Nevada,College degree,Not Hispanic,Never married,In poverty,Owner with mortgage,1101.518519,538.2222222,0,-2259.518519,562.037037,2545.148148,1.296296296,9168.37037,0,226.7407407,0,9225.925926,0
White alone,Nevada,College degree,Not Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,0,0,-1400,0,160,1,1240,0,0,0,0,0
White alone,Nevada,High school degree,Not Hispanic,Widowed,In poverty,Renter,0,145.8888889,27.77777778,-1652.444444,48.5,4832.944444,1.166666667,3291.777778,0,0,0,6638.888889,0
White alone,Nevada,Some college education,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,345.6666667,41.66666667,-2288.5,218.75,3557.416667,1.25,7409.083333,0,62.5,0,9138.333333,0
White alone,Nevada,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,3940,0,-9341,8883,5864.5,7,114836,1499,3648,0,119035,0
White alone,Nevada,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,686.2,748,0,-1230.75,1500.9,3059.05,1.9,38177.9,42.8,1050.5,0,40475.5,0
White alone,Nevada,High school degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,72.3,0,-1790.2,55.2,2301,1.2,6353.7,0,96,0,6896,0
White alone,Nevada,Some college education,Not Hispanic,Separated,Not in poverty,Renter,0,1498.75,0,3783.625,4014.375,4835,2,65170.375,107.125,15,0,79180,0
White alone,Nevada,Some college education,Not Hispanic,Never married,In poverty,Renter,0,506.7894737,52.63157895,-2151,333.1052632,2508.263158,1.473684211,5799.052632,0,409.8947368,0,6533.684211,0
White alone,Nevada,High school degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,40.70652174,2139.5,4.076086957,1358.081522,3942.815217,3662.429348,2.02173913,50076.375,62.68478261,520.7934783,0,60557.06522,2.048913043
White alone,Nevada,Less than a high school degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,57,0,-1476.5,38.25,800,1,2943.75,0,120,0,2242.5,0
White alone,Nevada,Less than a high school degree,Hispanic,Never married,In poverty,Renter,0,0,0,-1400,0,12,1,1388,0,0,0,0,0
White alone,Nevada,College degree,Hispanic,Married,Not in poverty,Owner with mortgage,0,4340.714286,0,9591,8218.142857,5637.071429,3.357142857,104009.7857,45,17.14285714,0,131734.2857,0
White alone,Nevada,College degree,Not Hispanic,Married,In poverty,Owner with mortgage,303.0909091,1138.409091,11.36363636,-5722.772727,756.5454545,2719,2.409090909,14824.18182,0,926.9090909,0,12388.18182,85.77272727
White alone,Nevada,High school degree,Not Hispanic,Never married,Not in poverty,Renter,0,1456.134831,0,4023.033708,2648.483146,4529.224719,2.078651685,59848.60674,78.40449438,157.1011236,0,72269.88764,0
White alone,Nevada,Some college education,Hispanic,Never married,In poverty,Owner with mortgage,0,1636.5,0,-2141,1155.5,2072,2,12377,0,0,0,15100,0
White alone,Nevada,High school degree,Not Hispanic,Never married,In poverty,Renter,0,465.7058824,0,-3049.588235,332.5882353,2596.823529,1.588235294,7065.294118,0,452.9411765,0,6913.529412,44.41176471
White alone,Nevada,Some college education,Not Hispanic,Divorced,Not in poverty,Renter,0,1271.150685,0.342465753,5828.568493,2886.219178,4841.80137,1.684931507,59364.84932,20.51369863,160.6399217,0,74030.20548,0
White alone,Nevada,High school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,620.4603175,4.761904762,6064.650794,1424.460317,4599.436508,1.658730159,57650.38889,7.865079365,222.1428571,0,70246.8254,0
White alone,Nevada,High school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,2422.55,2.777777778,6208.5,5273.211111,5232.166667,2.6,77683.57778,55.41666667,484.5174603,0,96287.33333,20.96666667
White alone,Nevada,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,0,2003.069767,12.79069767,-2691.139535,2881.534884,4170.139535,2.953488372,49172.7907,109.5581395,1796.302326,0,53623.95349,26.30232558
White alone,Nevada,College degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,1421.75,0,0,-1400,0,6586.125,1,3812.625,0,252,0,7325,0
White alone,Nevada,College degree,Not Hispanic,Divorced,Not in poverty,Renter,0,1031.041958,0,14851.77622,3577.853147,4754.797203,1.524475524,83212.6014,24.86013986,30.20979021,0,107372.8671,0
White alone,Nevada,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Renter,0,753.56,0,7634.52,1711.64,3651.12,1.56,55081.2,17.12,212.56,0,68658.4,0
White alone,Nevada,High school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,2569.170999,0.547195622,6315.97264,5942.651163,6282.744186,2.88372093,89608.90287,157.0738714,130.4514364,0,110446.0465,5.678522572
White alone,Nevada,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Renter,0,1598.5,0,587,2800,4631.5,1.5,32608,0,575,0,41650,0
White alone,Nevada,Less than a high school degree,Not Hispanic,Separated,In poverty,Owner with mortgage,0,396,0,-3000.8,596.8,1335.2,1.6,8915,342,300,0,7880.2,0
White alone,Nevada,High school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,702.9411765,0,-2972.176471,356.4117647,3290.294118,1.470588235,7494.058824,0,122.2352941,0,8809.411765,22.17647059
White alone,Nevada,College degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,2474.133574,0,14789.74007,7311.787004,5145.920578,1.974729242,93582.50542,47.53429603,84.00722022,0,123222.5271,0
White alone,Nevada,College degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,392.2352941,443.2941176,0,-2143.117647,331.7647059,4550.058824,1.352941176,7139.647059,0,264.7058824,0,9664.705882,0
White alone,New Hampshire,College degree,Not Hispanic,Married,In poverty,Renter,0,338.047619,0,-2796.238095,362.4285714,9058.952381,1.857142857,1937.952381,0,142.8571429,0,8758.095238,0
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Married,In poverty,Owner with mortgage,0,0,0,-2566.666667,0,1658.833333,1.833333333,11715.83333,0,338,0,10466.66667,0
White alone,New Hampshire,High school degree,Hispanic,Separated,Not in poverty,Owner with mortgage,0,2969,0,-10553,6044,340,5,88924,1524,0,0,86200,0
White alone,New Hampshire,High school degree,Not Hispanic,Separated,In poverty,Renter,0,76,0,-10600,765,1800,3,18259,0,0,0,10300,0
White alone,New Hampshire,High school degree,Hispanic,Married,Not in poverty,Owner with mortgage,0,3947.5,0,11735,10939.5,3556.5,4,113369.5,548,0,0,143000,0
White alone,New Hampshire,Some college education,Hispanic,Never married,In poverty,Owner with mortgage,0,0,0,-2800,0,608,2,12192,0,0,0,10000,0
White alone,New Hampshire,Some college education,Not Hispanic,Never married,Not in poverty,Renter,0,2144.514286,49.71428571,4487.257143,4350.1,4882.128571,2.342857143,70430.77143,57.88571429,166.3428571,0,85983.71429,8.471428571
White alone,New Hampshire,College degree,Not Hispanic,Divorced,Not in poverty,Renter,0,1382.007937,12.70634921,15372.34921,4259.198413,5306.079365,1.619047619,87437.92857,44.46825397,25.3968254,0,113674.9206,0
White alone,New Hampshire,High school degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,2573,0,9507.9,6019.7,10309.6,3.3,96043.7,8,0,0,124446,0
White alone,New Hampshire,College degree,Hispanic,Divorced,Not in poverty,Owner with mortgage,0,1979,0,4964,3366,1390,1,49101,0,0,0,60800,0
White alone,New Hampshire,College degree,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,1979,0,9848,6120.5,2587.5,2,76715,0,2700,0,95950,0
White alone,New Hampshire,Some college education,Not Hispanic,Widowed,Not in poverty,Renter,0,744.3291139,54.17721519,2283.151899,1263.367089,5105.341772,1.367088608,45710.22785,12.86075949,39.34177215,0,55000,0
White alone,New Hampshire,College degree,Not Hispanic,Never married,In poverty,Owner with mortgage,3713.6,0,160,-1680,0,927,1.2,10686.6,0,720,0,5340,0
White alone,New Hampshire,College degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,391.4285714,0,-2881.285714,274.5714286,3217.714286,1.428571429,13142.71429,145.1428571,0,0,14000,0
White alone,New Hampshire,High school degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,1511.538462,0,-4138,1062.846154,7539.846154,2.384615385,16990.07692,51.38461538,569.2307692,0,22345.69231,0
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2558.642857,64.28571429,963.6428571,6059.928571,7701.357143,3.071428571,72972.71429,548.2857143,985.7142857,0,88514.57143,0
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3003.535714,142.3809524,3158.392857,6030.809524,5754.238095,3.035714286,83229.71429,269.7142857,9.523809524,0,100903.619,3.523809524
White alone,New Hampshire,High school degree,Not Hispanic,Married,Not in poverty,Renter,0,1828.830631,20.46846847,4083.794595,4225.046847,6471.034234,2.41981982,74203.31351,97.01621622,21.79459459,0,90708.75315,0
White alone,New Hampshire,Less than a high school degree,Hispanic,Never married,In poverty,Renter,0,0,0,-1400,0,16500,1,-13300,0,0,0,3200,0
White alone,New Hampshire,High school degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,0,1000,-1225,0,9512,1,10213,0,0,0,17500,0
White alone,New Hampshire,Some college education,Hispanic,Widowed,In poverty,Renter,0,1979,0,-2902,796,3220,1,7307,0,0,0,10400,0
White alone,New Hampshire,College degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,29.6,359.65,85,27433.05,1280.5,3859.75,1,93044.8,0,33.33333333,0,125830,0
White alone,New Hampshire,Some college education,Not Hispanic,Divorced,In poverty,Owner with mortgage,2529.166667,342.5,76.25,-1886.833333,359.4166667,3456.416667,1.083333333,11547.75,42.33333333,311.5,0,10860,0
White alone,New Hampshire,High school degree,Not Hispanic,Divorced,Not in poverty,Renter,0,1800.633028,61.85185185,5290.990826,3806.137615,4475.348624,2.082568807,62474.95413,132.6422018,69.00917431,0,77543.37615,0
White alone,New Hampshire,College degree,Hispanic,Married,Not in poverty,Renter,0,4415.666667,0,10349,11831,22673.66667,4.333333333,121538,504,0,0,170303.3333,0
White alone,New Hampshire,College degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,7911,142.8571429,22076.85714,13500.57143,5492.285714,4.142857143,160171.4286,216,0,0,208792.8571,0
White alone,New Hampshire,Some college education,Hispanic,Never married,Not in poverty,Owner with mortgage,2147,1979,0,-4340,3443,15090,3,34871,0,3600,0,45000,296
White alone,New Hampshire,Less than a high school degree,Hispanic,Married,Not in poverty,Renter,0,3502,0,-23905,3213,940,6,88647,508,18996,0,52300,593
White alone,New Hampshire,High school degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,617.1414141,2464.121212,103.5204082,-75.45454545,3958.555556,3069.858586,2.161616162,51402.84848,185.4343434,496.8838384,0,59408.68687,8.96969697
White alone,New Hampshire,College degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4475.36,17.05,25414.01688,11400.91938,6649.87625,3.109375,144213.0119,176.9425,42.74395833,0,191924.3563,0.555625
White alone,New Hampshire,Some college education,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,686.075,1906.925,63.875,1923,3868.8625,4284.3625,1.825,51852.025,144.3875,435.425,0,62499.125,11.1125
White alone,New Hampshire,High school degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,2655.705882,0,207.6470588,-1658.823529,0,3473.882353,1.058823529,9418.882353,0,0,0,8370.588235,0
White alone,New Hampshire,Some college education,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,235.6363636,16.36363636,-1662.272727,323.4545455,8048.545455,1.272727273,9395.909091,0,207.2727273,0,16117.63636,0
White alone,New Hampshire,Some college education,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,143.35,1231.35,36.5,1556.25,1956.95,5841.5,1.55,48178.95,75.6,251.4,0,58328,0
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Never married,In poverty,Renter,0,395.8,0,-4150.2,55,3768,1.6,2597,0,525.6,0,2140,0
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,1906,672.5,121.6666667,-2840.666667,414.3333333,1383.5,1.666666667,15159.66667,0,1075,0,11920,0
White alone,New Hampshire,High school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,1147.961538,0,-2531.5,1148.5,4423,1.615384615,11645.34615,58.61538462,459.4871795,0,15303.84615,11.38461538
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Renter,0,2535.090909,0,5293.909091,3305.909091,2118.363636,2.545454545,65655.18182,0,0,0,78860,0
White alone,New Hampshire,Less than a high school degree,Hispanic,Never married,Not in poverty,Owner with mortgage,0,1294,0,859,3419,2500,2,46428,0,400,0,54100,0
White alone,New Hampshire,High school degree,Hispanic,Never married,Not in poverty,Owner with mortgage,0,1979,0,1695,3060,4600,1,28666,0,0,0,40000,0
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,1142,0,-2902,765,80,1,10915,0,0,0,10000,0
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Divorced,In poverty,Renter,0,193.7272727,27.27272727,-2597.727273,101.9090909,2219.545455,1.545454545,9836,46.18181818,807.2727273,0,9000,0
White alone,New Hampshire,College degree,Not Hispanic,Never married,Not in poverty,Renter,0,2119.466667,31.33333333,13948.55,5508.658333,6904.391667,2.025,94207.40833,22.4,158.3,0,122479.8333,4.941666667
White alone,New Hampshire,College degree,Hispanic,Married,Not in poverty,Owner with mortgage,0,2550.5,0,-2130,5852.5,1939,3.5,68328,40,0,0,76500,0
White alone,New Hampshire,College degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,1766.744186,4.186046512,8843.953488,4263.906977,6811.976744,1.906976744,78272.25581,25.48837209,0,0,99929.06977,0
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Married,Not in poverty,Renter,0,1964.295775,21.97183099,3652.746479,3759,6850.816901,2.422535211,68238.98592,64.05633803,56.90140845,0,84337.04225,0
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,380.3636364,363.2727273,0,-1120.363636,462.6363636,2343.909091,1.181818182,27460.81818,0,272.7272727,0,28857.27273,0
White alone,New Hampshire,Some college education,Not Hispanic,Separated,In poverty,Owner with mortgage,0,3959,0,-9732,3213,18235,3,26833,508,0,0,42000,0
White alone,New Hampshire,High school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,938.127451,16.66666667,4474.509804,2477.598039,4807.843137,1.578431373,53309.0098,89.16666667,38,0,65890.68627,0
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,523.25,0,-4337.5,193.5,1860.5,1.75,5774.25,254,0,0,3760,0
White alone,New Hampshire,High school degree,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3299,0,11452.66667,9862.333333,3785.666667,1.666666667,85267,0,0,0,113666.6667,0
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,0,0,0,-1400,0,1210,1,11180,0,240,0,11450,0
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,3676.5,0,22940.625,9683.25,6232,3.5,135463.25,441.375,1275,0,176530,0
White alone,New Hampshire,College degree,Hispanic,Widowed,Not in poverty,Renter,0,5024,0,61020,15207,10600,3,202049,0,0,0,293900,0
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Married,In poverty,Renter,0,17.5,98.33333333,-4037.916667,69,4689.25,2.416666667,11830.66667,84.66666667,716.5,0,11644.16667,24.66666667
White alone,New Hampshire,College degree,Not Hispanic,Never married,In poverty,Renter,0,9.5,22.5,-1971,10.5,5053.25,1.375,8359.25,189,0,0,11250,0
White alone,New Hampshire,Some college education,Not Hispanic,Separated,Not in poverty,Owner with mortgage,462.9,1868.7,144,1932.5,4434.4,2304.5,1.8,51208.4,101.6,142.2,0,60898,0
White alone,New Hampshire,Some college education,Not Hispanic,Divorced,In poverty,Renter,0,49.5,0,-2640.3,43.5,2958.2,1.6,6914.3,50.8,128.4,0,7146,0
White alone,New Hampshire,College degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,0,3463.75,250,436.5,5494.5,5717.25,2.5,66369,755.75,0,0,80475,0
White alone,New Hampshire,High school degree,Not Hispanic,Married,In poverty,Owner with mortgage,936.5714286,712.2142857,0,-5908.214286,470.8571429,2898.285714,2.5,16358.71429,166.2142857,687.7142857,0,12983.57143,0
White alone,New Hampshire,Some college education,Not Hispanic,Divorced,Not in poverty,Renter,0,1688.6875,48.75,4475.239583,3522.708333,4779.291667,1.760416667,57967.54167,26.33333333,100.3125,0,72268.54167,0
White alone,New Hampshire,High school degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,449.7419355,817.7419355,40.32258065,91.64516129,1444.548387,4086.096774,1.516129032,38614.83871,32.77419355,100.6451613,0,44431.29032,0
White alone,New Hampshire,College degree,Hispanic,Divorced,In poverty,Renter,0,0,0,-1400,0,2600,1,10800,0,0,0,12000,0
White alone,New Hampshire,High school degree,Not Hispanic,Separated,Not in poverty,Renter,0,3787.375,0,26249.375,9686.875,5065.5,2.875,140728.5,0,405,0,185112.5,0
White alone,New Hampshire,High school degree,Hispanic,Married,Not in poverty,Renter,0,2911.5,0,1751,6961.5,2996,3,90688,508,0,0,104800,0
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Widowed,In poverty,Renter,0,0,0,-1866.666667,0,827.3333333,1.333333333,7072.666667,0,0,0,6033.333333,0
White alone,New Hampshire,College degree,Not Hispanic,Separated,Not in poverty,Renter,0,2194.833333,0,6280.333333,4917.666667,3665.166667,1.833333333,72185,252,0,0,89158.33333,0
White alone,New Hampshire,High school degree,Not Hispanic,Divorced,In poverty,Renter,0,371.0625,64.375,-2376.5625,254.0625,4216.125,1.5625,6211.4375,31.75,358.125,0,8221.875,0
White alone,New Hampshire,Some college education,Not Hispanic,Separated,Not in poverty,Renter,0,2880.777778,0,14887.33333,5007.333333,6432.111111,2,89684,335.8888889,0,0,118555.5556,0
White alone,New Hampshire,High school degree,Not Hispanic,Widowed,In poverty,Renter,0,128.9444444,0,-1842,78.44444444,3030.722222,1.277777778,7013.666667,0,200.3333333,0,8209.444444,0
White alone,New Hampshire,Some college education,Not Hispanic,Married,In poverty,Owner with mortgage,1873.142857,320.7142857,0,-7804.285714,314.2857143,1789.571429,2.714285714,15266.57143,0,0,0,7971.428571,42.28571429
White alone,New Hampshire,High school degree,Hispanic,Divorced,Not in poverty,Owner with mortgage,0,1523,0,-10599,2448,240,3,47746,508,3850,0,37000,0
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,1141.884615,84.61538462,14137.46154,3912.538462,5504.769231,1.576923077,76763.73077,0,9.230769231,0,101366.5385,0
White alone,New Hampshire,Some college education,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,2993.636364,0,2659.181818,6539.272727,5454.545455,3,82433.54545,230.9090909,730.9090909,0,99118.18182,0
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,709.7,451,198.5,-893.6,1013.75,3416.3,1.3,30118.45,0,718.8,0,32619,0
White alone,New Hampshire,Some college education,Not Hispanic,Never married,Not in poverty,Owner with mortgage,243.4915254,2419.245763,50.33898305,409.8898305,4119.211864,3335.135593,1.991525424,49889.67797,150.6440678,346.0621469,0,59381.86441,12.54237288
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,1074.454545,591.6363636,109.0909091,-2109.636364,299.0909091,2730.454545,1.181818182,9718.181818,0,998,0,9048.181818,0
White alone,New Hampshire,College degree,Not Hispanic,Widowed,Not in poverty,Renter,0,766.7246377,45.50724638,13882.28986,2161.73913,6350.768116,1.304347826,77887.69565,1.15942029,0,0,101002.4638,0
White alone,New Hampshire,Some college education,Not Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,228,0,-10100,459,205,4,26319,1512,0,0,15600,0
White alone,New Hampshire,Some college education,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,659.6666667,0,-1563.333333,364.6666667,11643.33333,1,-10.33333333,0,94,0,11000,0
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1319.666667,0,-2723.833333,1073,4212,2,13292.66667,0,400,0,16773.33333,0
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,0,800,-1400,0,400,1,15000,0,0,0,13200,0
White alone,New Hampshire,High school degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1222.821429,0,-3568.535714,997.8928571,10231.85714,2.285714286,15404.82143,77.39285714,113.9285714,0,24169.28571,0
White alone,New Hampshire,High school degree,Not Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,1979,0,-8183.333333,1137.333333,2111,2.666666667,19150.66667,508,0,0,15686.66667,0
White alone,New Hampshire,College degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,1175.555556,0,-4463,1145.333333,10159.88889,1.888888889,12885.22222,505.2222222,0,0,20397.77778,0
White alone,New Hampshire,College degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1085.695652,173.9130435,-3301.782609,1611.913043,22975.13043,2.391304348,6794.434783,138.4347826,365.2173913,0,28487.82609,0
White alone,New Hampshire,College degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,44.33333333,0,-1615.333333,176,2157.333333,1,4554.333333,0,266.6666667,0,5050,0
White alone,New Hampshire,College degree,Not Hispanic,Widowed,In poverty,Renter,0,0,0,-1400,0,1675,1,5200,0,0,0,5475,0
White alone,New Hampshire,Some college education,Not Hispanic,Widowed,In poverty,Owner with mortgage,1059.666667,19,0,-3466.166667,8.5,4485.5,1.666666667,14234.16667,84.66666667,0,0,14136.66667,0
White alone,New Hampshire,Some college education,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,1680.142857,3.673469388,3988.734694,3392.693878,4823.938776,1.795918367,60306.2449,113.2857143,66.20408163,0,74008.57143,0
White alone,New Hampshire,High school degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,655.5,556.625,50,-2700.125,470.3125,4379.3125,1.4375,11006,127,1027.5,0,11789.375,0
White alone,New Hampshire,High school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,1336.277778,879.6666667,0,-3256.944444,698.7777778,3018.666667,1.611111111,12828.88889,112.2222222,471,0,12249.44444,0
White alone,New Hampshire,College degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,2327.666667,0,0,-1400,0,6098.666667,1,4829,0,0,0,7200,0
White alone,New Hampshire,College degree,Not Hispanic,Married,In poverty,Owner with mortgage,0,1583.2,0,-3204.4,703.8,4256.2,1.8,9501,0,0,0,12840,0
White alone,New Hampshire,College degree,Not Hispanic,Separated,In poverty,Owner with mortgage,3481.5,533,0,-1202.5,353,1482.5,1,12565.5,0,0,0,10250,0
White alone,New Hampshire,College degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,3735,989.5,400,-1568.5,84.5,575,1,11286,0,282,0,6950,0
White alone,New Hampshire,Some college education,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3116.117647,23.75,8711.676471,7354.102941,6633.698529,2.404411765,83796.75735,76.02205882,265.5,0,109333.8971,4.360294118
White alone,New Hampshire,Some college education,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3528.144812,33.13568985,10474.70239,8262.264538,6517.208666,2.947548461,104732.5131,221.0775371,155.5450399,0,133165.5507,0.675028506
White alone,New Hampshire,Some college education,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2526.654135,48.08270677,7962.218045,6078.819549,5660.571429,2.270676692,77163.46617,218.7368421,220.0401003,0,99044.73684,4.458646617
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,554.8333333,0,-2384.833333,157.5,5412.166667,1.666666667,13402,0,0,0,17141.66667,0
White alone,New Hampshire,Some college education,Not Hispanic,Never married,In poverty,Owner with mortgage,1569.888889,862.2222222,88.88888889,-2269.333333,439.4444444,4584.666667,1.333333333,11008.33333,0,585.3333333,0,12381.11111,0
White alone,New Hampshire,High school degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,663.776699,1944.349515,135.6796117,-550.3009709,3059.76699,3822.708738,1.941747573,43614.58252,83.48543689,718.9902913,0,50457.18447,8.631067961
White alone,New Hampshire,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,2606.807692,120.3846154,3822.461538,5616.038462,6731.423077,2.769230769,70070.38462,233.5,688.7692308,0,87870,11.38461538
White alone,New Hampshire,High school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2734.859504,60.74380165,7742.743802,6050.644628,6367.735537,2.388429752,79282.87603,179.4876033,241.3636364,0,101915.5372,0
