Race,St,Education,Hispanic,Mar,SPM Poor,SPM TenMortStatus,SPM CapHouseSub (AVG),SPM CapWkCCXpns (AVG),SPM EngVal (AVG),SPM FedTax (AVG),Spm Fica (AVG),SPM MedXpns (AVG),SPM NumPer (AVG),SPM Resources (AVG),SPM SchLunch (AVG),SPM SnapSub (AVG),SPM StTax (AVG),SPM Totval (AVG),SPM WICval (AVG)
Asian alone,New Jersey,High school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,2080.666667,116.6666667,-2155.666667,2320.666667,7125,3,26003.66667,0,384,393,35266.66667,0
Asian alone,New Jersey,High school degree,Not Hispanic,Widowed,In poverty,Renter,0,0,0,-3050,0,5521,2,7729,0,0,0,10200,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4958.174603,61.11111111,9979.968254,9889.547619,7810.738095,4.626984127,119691.4444,252.2857143,1259.396825,4632.119048,155423.254,28.3968254
Asian alone,New Jersey,Some college education,Not Hispanic,Never married,In poverty,Owner with mortgage,647.9285714,2049.928571,18.07142857,-4971,1653.785714,4326,2.571428571,21454.07143,29.92857143,462.8571429,-158.4285714,23464.28571,42.57142857
Asian alone,New Jersey,College degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,1800.25,0,-240.75,3771,25685.75,2.75,17277.25,419.5,0,1013.5,48887.5,0
Asian alone,New Jersey,College degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,138.7528217,3662.73702,11.69977427,18382.85553,10604.56772,5372.919865,3.120767494,117987.3713,117.3724605,134.7365366,6299.442438,161941.7607,2.018058691
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,2273.545455,3566.363636,281.2727273,4965.181818,7085.545455,6380,3.363636364,84645.27273,76.18181818,971.6363636,2951.454545,105990.9091,0
Asian alone,New Jersey,Some college education,Hispanic,Married,Not in poverty,Renter,0,4466.333333,0,143.3333333,4973,9761.333333,3.333333333,64200.33333,0,0,1456.666667,85000,0
Asian alone,New Jersey,High school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4255.751515,24.07878788,17381.88485,9944.715152,7583.575758,3.987878788,126615.6909,239.7454545,534.3151515,6161.078788,171151.8182,0
Asian alone,New Jersey,College degree,Not Hispanic,Divorced,Not in poverty,Renter,0,2386.911111,0,28850.86667,8945.888889,7229.844444,2.555555556,125990.0222,125.5777778,442.4,7586.244444,180421.7778,0
Asian alone,New Jersey,High school degree,Not Hispanic,Married,Not in poverty,Renter,0,3469.248,12,11685.048,8055.256,6948.872,3.72,108669.92,211.192,259.488,4434.16,142878.96,23.84
Asian alone,New Jersey,College degree,Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,1979,0,-873,1530,3040,1,14145,0,0,179,20000,0
Asian alone,New Jersey,High school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,2304.238095,0,37355.71429,8224.714286,6136.47619,3,135619.3333,239.7142857,281.7142857,10067,199362.381,0
Asian alone,New Jersey,High school degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,1026.833333,0,116.6666667,-1400,0,901.8333333,1,10699.66667,0,908,0,8150,0
Asian alone,New Jersey,College degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,3425.875,15.8125,18913.4375,10059.1875,6898.25,3.625,119232.0625,350.375,187.5,6028.0625,164178.125,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,5314.333333,850,308.6666667,-11901,991,101.6666667,3,39871,44,3716,-1063.333333,19466.66667,0
Asian alone,New Jersey,High school degree,Not Hispanic,Married,In poverty,Renter,0,1447.884615,0,-7169,929.9230769,6050.807692,3.730769231,20786.19231,10.15384615,0,-9.769230769,22038.46154,0
Asian alone,New Jersey,College degree,Hispanic,Married,Not in poverty,Renter,0,16166.5,0,42014,21057,5055,4.5,207743,0,0,12164.5,304200,0
Asian alone,New Jersey,Some college education,Not Hispanic,Never married,In poverty,Renter,0,2490,0,-11032.5,2070.25,6009.25,5.5,29714,66,0,-252.5,28932.5,0
Asian alone,New Jersey,High school degree,Not Hispanic,Divorced,Not in poverty,Renter,0,4025.25,0,4413.5,8157.75,10911.25,3.75,76308,0,0,2809.5,106625,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Renter,0,2398,0,9139.4,5064.6,10560,3.6,99720.4,167.8,480,3091.6,129326,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,4017.095238,0,21827.28571,11702.90476,9223.380952,4.047619048,135580.2857,39.95238095,142.8571429,6900.761905,189068.5714,0
Asian alone,New Jersey,High school degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,1433.470588,3672,69.17647059,6231.941176,7714,5563.176471,3.235294118,88348.64706,40.17647059,1987.764706,2811.411765,110810,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,4519.933333,0,23341.06667,10894.4,5271.533333,4.133333333,133492.5333,1031.733333,1562.4,7030.933333,181956,0
Asian alone,New Jersey,Less than a high school degree,Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,3959,0,8860,11475,14120,2,108975,0,0,2612,150000,0
Asian alone,New Jersey,Some college education,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,4072.75,0,15465.25,11361.5,5363,4.25,138445,314.5,2505,5812.25,177700,0
Asian alone,New Jersey,College degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,4346.157895,15.0112782,25878.92481,12702.24812,8307.526316,3.22556391,142453.2218,15.58646617,442.6015038,7652.827068,200867.4812,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Married,In poverty,Owner with mortgage,609.047619,1897.761905,92.85714286,-6025.904762,1637.333333,3781.142857,2.952380952,22810.57143,78.85714286,812.3809524,-447.4285714,22519.04762,0
Asian alone,New Jersey,High school degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1732.941176,105.8823529,-9203.764706,1569.235294,3576.823529,3.470588235,23124.05882,194.8235294,282.3529412,-814.6470588,19547.05882,0
Asian alone,New Jersey,High school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3609.722222,0,8250.222222,9267.166667,7774,4.166666667,117863.6111,138.5,609.8888889,3872.277778,149888.3333,0
Asian alone,New Jersey,Some college education,Not Hispanic,Separated,Not in poverty,Renter,0,2969,0,52819,14791.5,4515.5,4,193650,209.5,0,13732.5,281650,0
Asian alone,New Jersey,College degree,Not Hispanic,Widowed,Not in poverty,Renter,0,2571.906977,40.13953488,19621.11628,6036.186047,7359.55814,2.581395349,108489.7907,70.27906977,246,5040.418605,148762.5581,0
Asian alone,New Jersey,College degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,3222.946667,16.70666667,22090.06667,10281.34667,6807.973333,2.573333333,117071.24,104.7733333,80,6323.52,165628.4,0
Asian alone,New Jersey,College degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,5047.066511,9.638407494,38279.84778,14723.59719,6936.513817,3.653395785,169297.7845,168.3882904,123.9100703,11190.54145,245199.0258,0.558782201
Asian alone,New Jersey,High school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,3593.714286,0,5999.142857,8626.785714,4781.571429,3.5,92277.85714,621.3571429,1045.285714,3233.142857,117022.1429,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,659.4285714,32.57142857,57.14285714,-1639.285714,19.57142857,1752.857143,1.142857143,9661,0,408,-2.142857143,8700,0
Asian alone,New Jersey,High school degree,Not Hispanic,Married,In poverty,Owner with mortgage,426.3333333,2182.4,56.66666667,-4985.5,1643.666667,4978.233333,2.866666667,21374.86667,97.1,501.0666667,6.666666667,24212.33333,0
Asian alone,New Jersey,College degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,4503.625,23.4125,36160.6125,13034.8375,7700.575,4.0625,162137.0375,162.5125,532.125,10306.4375,233241.125,0
Asian alone,New Jersey,Some college education,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,1233.785714,1973.785714,0,434,4071.571429,5894.428571,2.214285714,49647.14286,356.3571429,1279.714286,1256.142857,60607.14286,0
Asian alone,New Jersey,Some college education,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,6345,0,17697.66667,12187,3233.333333,3.333333333,113809,0,0,6027.666667,159300,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,888.3508772,2995.210526,36.07017544,803.6666667,6520.403509,5933.842105,3.736842105,80163.21053,149.0701754,1164.210526,2136.122807,96325.78947,10.45614035
Asian alone,New Jersey,College degree,Not Hispanic,Married,Not in poverty,Renter,0,3785.614525,5.330540037,41107.69367,12892.23277,8084.839851,3.348230912,171852.3603,125.0986965,86.12290503,11259.95996,248762.0857,2.775605214
Asian alone,New Jersey,Some college education,Not Hispanic,Never married,Not in poverty,Owner with mortgage,617,2975,25.09677419,5701,5894.967742,5008,2.580645161,71146.54839,4.258064516,567.4976959,2390.83871,91902.25806,0
Asian alone,New Jersey,High school degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4948,0,3496,7169,5305.5,3.5,97187.5,0,0,2394,120500,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,4453.918919,24.32432432,26115.08108,12110.48649,9897.243243,4.378378378,151585.4865,3.567567568,805.7837838,7975.351351,211303.7838,0
Asian alone,New Jersey,Some college education,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,2854.5,900,-10581.5,3811.5,2410,4.5,39720.5,0,2400,84,35000,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,4171.166667,40,20755.58333,10954.66667,7154.833333,4.083333333,138608.9167,0,1788.5,6947.75,186764.1667,0
Asian alone,New Jersey,Some college education,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,4125.684211,21.68,11026.96053,8769.144737,7918.710526,3.526315789,110633.8684,73.76315789,841.3947368,4010.934211,145530.6579,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,2338.052632,0,-7953.052632,1892.842105,5993.789474,3.842105263,30443.31579,327.6842105,1078.736842,-327.1578947,31176.31579,0
Asian alone,New Jersey,Some college education,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2957,62.5,1623.5,5185.5,5054.5625,2.5,62763.625,52.4375,948,1316.3125,77837.5,0
Asian alone,New Jersey,College degree,Not Hispanic,Separated,In poverty,Owner with mortgage,0,2645,0,-5274,1473,9730,2.5,11917.5,0,0,-541.5,19950,0
Asian alone,New Jersey,College degree,Not Hispanic,Never married,Not in poverty,Renter,0,3885.286458,5.208333333,28206.85938,12170.63021,8718.104167,3.317708333,145997.8854,7.114583333,154.1875,8031.958333,206852.1354,0
Asian alone,New Jersey,High school degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,265.6976744,3802.44186,31.58139535,3055.325581,7250.593023,5505.651163,3.5,83062.63953,112.1627907,467.0697674,2472.930233,104258.9535,13.86046512
Asian alone,New Jersey,College degree,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,5937.75,0,10863.75,12672.25,4409.25,3.5,114746.5,0,0,4353.5,152982.5,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Divorced,In poverty,Renter,0,1979,0,-7082,1836,3200,3,25491,419,0,-855,24150,0
Asian alone,New Jersey,College degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,160.75,2712,37.5,35264.25,8975,5648.25,2.125,119063.375,16.5,0,8401.875,179850,0
Asian alone,New Jersey,Some college education,Not Hispanic,Married,In poverty,Owner with mortgage,817.1428571,1063.952381,140.952381,-4848.047619,770.2380952,4678.142857,2.476190476,18339.2381,257.5238095,1428,-227.6666667,17014.28571,0
Asian alone,New Jersey,College degree,Not Hispanic,Divorced,In poverty,Renter,0,0,0,-2840,0,1631.6,1.6,7768.4,0,480,0,6080,0
Asian alone,New Jersey,Some college education,Not Hispanic,Married,Not in poverty,Renter,0,3657.439759,9.036144578,15535.0241,8946.481928,7205.993976,3.686746988,121899.4639,258.6807229,146.9638554,5358.054217,162298.3735,10.77710843
Asian alone,New Jersey,High school degree,Not Hispanic,Divorced,In poverty,Renter,0,1979,0,-2364,482,2271,1,8417,0,0,-385.5,10400,0
Asian alone,New Jersey,Some college education,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,0,2773.75,0,591,4100.75,5676.375,2.25,47048.75,0,0,959.375,61150,0
Asian alone,New Jersey,High school degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,0,3299,0,7012.666667,7153.333333,2883,2.666666667,79664.66667,0,0,2688,102700,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Married,Not in poverty,Renter,0,3259.87069,8.99122807,12588.56897,8362.12069,6797.172414,3.74137931,106580.5948,180.9827586,689.9310345,4743.982759,141482.5862,20.55172414
Asian alone,New Jersey,College degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,2780.166667,628.1666667,42.16666667,-4069.666667,714.1666667,1177.666667,2.166666667,17738.66667,345.8333333,480,-40.66666667,12500,0
Asian alone,New Jersey,Some college education,Not Hispanic,Married,Not in poverty,Owner with mortgage,637.6551724,3678.862069,10.60344828,5655.344828,7697.301724,7717.198276,3.724137931,90692.22414,197.5431034,780.9187192,3208.017241,117367.6724,25.69827586
Asian alone,New Jersey,Some college education,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,3072.285714,0,14198.04762,11067.80952,6070,3.523809524,107748.2857,358.5238095,1015.428571,4873.380952,145832.381,0
Asian alone,New Jersey,High school degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,2611,0,-7377.5,2049,6202.5,3.5,23747.5,0,0,-457.5,26775,0
Asian alone,New Jersey,High school degree,Not Hispanic,Never married,Not in poverty,Renter,0,5015.352941,0,9191.411765,9418.411765,6532.411765,3.823529412,105309,194.8235294,47.05882353,3592.882353,138817.6471,0
Asian alone,New Jersey,High school degree,Hispanic,Divorced,Not in poverty,Renter,0,3959,0,7005,9333,4825,4,106609,0,0,2909,134640,0
Asian alone,New Jersey,High school degree,Hispanic,Married,Not in poverty,Owner with mortgage,0,3502,500,4590,5355,5755,2,69261,0,0,2037,90000,0
Asian alone,New Jersey,College degree,Hispanic,Divorced,In poverty,Owner with mortgage,0,2436,0,-5200,772,2050,3,30752,0,0,0,30810,0
Asian alone,New Jersey,High school degree,Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,0,0,-1400,0,600,1,4400,0,0,0,3600,0
Asian alone,New Jersey,College degree,Hispanic,Never married,Not in poverty,Owner with mortgage,0,2639,0,18140.66667,9613.666667,2196.666667,1.333333333,88366,0,0,5110.666667,126066.6667,0
Asian alone,New Jersey,Some college education,Hispanic,Never married,Not in poverty,Owner with mortgage,0,2969,0,514,3672.5,350,1.5,38663,0,0,532,46700,0
Asian alone,New Jersey,High school degree,Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,5938,0,24233,16677,12253,6,158842,0,0,8257,226200,0
Asian alone,New Jersey,High school degree,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2893,0,-542,8201,500,4,94059,0,0,2088,107200,0
Asian alone,New Jersey,Some college education,Not Hispanic,Widowed,In poverty,Owner with mortgage,0,1218,0,-1886,1787.5,2430,1,16036,0,0,-235.5,19350,0
Asian alone,New Jersey,College degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,16.59415584,2715.779221,9.771523179,16215.21429,8413,4099.948052,1.821428571,86557.56494,6.951298701,77.88497217,4691.935065,122652.8896,0
Asian alone,New Jersey,High school degree,Not Hispanic,Separated,Not in poverty,Renter,0,1713,0,6922,5002,4326,1,49434,0,0,2303,69700,0
Asian alone,New Jersey,Some college education,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4388.711111,28.01481481,16097.75185,10747.71111,7512.837037,3.937037037,126360.7481,259.9296296,405.437037,5907.422222,170280.5926,8.833333333
Asian alone,New Jersey,High school degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,1719.888889,1869.222222,201.1111111,7175.555556,4448.333333,6054.888889,2.666666667,77150.55556,0,468,2335.222222,96644.44444,0
Asian alone,New Jersey,Some college education,Not Hispanic,Never married,Not in poverty,Renter,0,3597.105263,29.97368421,11663.26316,8920.131579,9028.763158,3.578947368,113023.4211,22.07894737,291,3916.789474,149990.2632,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Renter,0,3977.75,0,9531,9391,12428.75,4.5,113661.5,0,0,4260,153250,0
Asian alone,New Jersey,Some college education,Not Hispanic,Divorced,In poverty,Owner with mortgage,0,989.5,0,-4220.5,579.5,1340,2.5,15906.5,209.5,480,194.5,14100,0
Asian alone,New Jersey,High school degree,Not Hispanic,Never married,In poverty,Renter,0,0,0,-1400,0,1600,1,1300,0,0,0,1500,0
Asian alone,New Jersey,College degree,Not Hispanic,Married,In poverty,Renter,0,704.3870968,13.74193548,-5014.354839,599.8709677,4969.258065,2.677419355,15142.67742,155.2258065,193.5483871,-157.5483871,15921.6129,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Separated,In poverty,Owner with mortgage,0,951.5,0,-2354.5,765,25,1,13733,0,0,-320,13500,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,1319.333333,0,-4113,893.8333333,2805,2.166666667,13776.16667,0,166.3333333,-231.6666667,14283.33333,0
Asian alone,New Jersey,College degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,567.9,1187.5,0,-5354.8,754.8,4158.8,2.4,15976.4,83.9,492.8,-285.2,15293,0
Asian alone,New Jersey,High school degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,1522.5,175,-2977.5,1897.5,23337.5,3.5,15669,0,2286,212,37200,0
Asian alone,New Jersey,College degree,Not Hispanic,Never married,In poverty,Owner with mortgage,270.2,1100.377778,0,-2335.844444,961.5333333,3322.133333,1.422222222,9938.2,0,204.4,-119.4222222,12503.55556,13.24444444
Asian alone,New Jersey,Some college education,Not Hispanic,Married,In poverty,Renter,0,593.8,0,-4871.3,327.6,3099.1,2.6,14760.5,41.9,345.1,-222.7,13580,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Renter,0,1979,0,5356.5,6517.5,6579.5,3,60591.5,0,0,2525,83550,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,2893,0,70323,15316,11574,3,243551,0,0,15944,359600,0
Asian alone,New Jersey,High school degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,1142.307692,3408.230769,0,18398.92308,7230.230769,5217.076923,3.153846154,104830,64.46153846,2363.076923,5199.769231,140929.2308,0
Asian alone,New Jersey,College degree,Not Hispanic,Married,In poverty,Owner with mortgage,609.047619,1729.190476,9.523809524,-6869.857143,1518.952381,3178.238095,3.023809524,22176.64286,109.3095238,246.2857143,-296.1190476,20792.38095,0
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,1309.6,0,-4721.6,2996.4,1926,2.8,23662.2,0,0,-192.2,24980,0
Asian alone,New Jersey,Some college education,Not Hispanic,Widowed,Not in poverty,Renter,0,1356.823529,0,12041,3708.176471,6167,1.882352941,78095.88235,24.64705882,0,3167.529412,104511.7647,0
Asian alone,New Jersey,College degree,Not Hispanic,Separated,Not in poverty,Renter,0,4897.444444,0,28086.77778,15569.66667,9979.444444,4.111111111,169486.7778,289.4444444,657.3333333,8596.222222,235603.3333,66.22222222
Asian alone,New Jersey,Less than a high school degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,1332.333333,0,-3052,1202.333333,2859.666667,2.333333333,22088,0,532,148.6666667,24046.66667,0
Asian alone,New Jersey,College degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,754.4375,2326.5625,42.5,10807.125,6635.625,5241.6875,2.9375,93193.5,16.5,254.25,3332.125,120468.75,0
Asian alone,New Jersey,College degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,8195.75,239.75,20709.75,14449.5,8115,4.75,137772,0,0,7023,196025,0
Asian alone,New Mexico,College degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2253.2,0,21752.4,7901,3194.6,2,93365.6,0,0,4955,133422,0
Asian alone,New Mexico,Some college education,Not Hispanic,Married,Not in poverty,Renter,0,1928.5,0,1714.5,3361,2342,2.666666667,66136.33333,11.16666667,0,2012.166667,77483.33333,0
Asian alone,New Mexico,Less than a high school degree,Hispanic,Widowed,In poverty,Owner with mortgage,0,0,460,-1400,0,20500,1,-6768,0,0,-272,11600,0
Asian alone,New Mexico,College degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3673.413043,0,31168.97826,12003.91304,6199.021739,3.239130435,150222.2174,292.6521739,172.173913,8568.608696,211343.2609,0
Asian alone,New Mexico,High school degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,1979,0,-33,1958,250,1,21226,0,0,220,25600,0
Asian alone,New Mexico,Some college education,Not Hispanic,Married,In poverty,Renter,0,1979,0,-3810,505,400,2,9542,0,0,-517,8100,0
Asian alone,New Mexico,High school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3254.5,0,6170.125,5986,4186.25,2.875,78583.25,53.5,123.75,2986.75,100938.75,50.5
Asian alone,New Mexico,College degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,4692.714286,0,12963,9355.857143,5317.142857,3.285714286,113771.2857,365.4285714,1200,4398,149114.2857,0
Asian alone,New Mexico,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Renter,0,7993,0,2993,19980,9840,8,218914,0,6000,6879,260600,0
Asian alone,New Mexico,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,4986.5,0,42764,13572.75,9558.5,4,180662,0,900,9981.25,260625,0
Asian alone,New Mexico,Some college education,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,3248,0,8201.333333,6120.333333,4228,2.666666667,71397.33333,142.6666667,230,2579,95266.66667,134.6666667
Asian alone,New Mexico,Some college education,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,0,1979,0,495,2295,300,1,25651,0,0,480,31200,0
Asian alone,New Mexico,High school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2303,0,-4771.5,4322.5,9506,3,50140.5,214,0,813.5,62100,0
Asian alone,New Mexico,College degree,Not Hispanic,Never married,In poverty,Owner with mortgage,0,133,0,-1111.5,773,11170,1,1750,0,0,-115,12600,0
Asian alone,New Mexico,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,3959,0,2854,11705,2625,5,140335,3403,0,4379,165000,0
Asian alone,New Mexico,Some college education,Not Hispanic,Never married,Not in poverty,Renter,0,5988.333333,0,30265.66667,18243.66667,8053.333333,6,222865.6667,0,4000,10316,291733.3333,0
Asian alone,New Mexico,College degree,Not Hispanic,Divorced,Not in poverty,Renter,0,2969,0,70789,17677.5,4850,2,211899.5,0,0,14905,323090,0
Asian alone,New Mexico,High school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,4644,0,6790,8665,7703.666667,3.666666667,90722,0,1200,3042.333333,120366.6667,0
Asian alone,New Mexico,Less than a high school degree,Not Hispanic,Married,Not in poverty,Renter,0,696.6,0,-3013.9,936.4,5739.3,2.2,41340.8,85.6,276,109.4,46007,0
Asian alone,New Mexico,College degree,Hispanic,Divorced,Not in poverty,Renter,0,1979,0,10588,6120,1410,1,56878,0,0,3026,80000,0
Asian alone,New Mexico,College degree,Hispanic,Married,Not in poverty,Owner with mortgage,0,7917,0,-3571,7574,3720,5,92129,0,0,730,108500,0
Asian alone,New Mexico,College degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,1313,0,32457.5,8533,6615,2.5,122711,214,0,7584.5,179000,0
Asian alone,New Mexico,High school degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,990,0,-2869,734,7033,2,25546,0,0,-434,31000,0
Asian alone,New Mexico,Some college education,Not Hispanic,Divorced,Not in poverty,Renter,0,3996.5,0,796.5,9990,4920,4.5,119669.5,0,4200,3277,138450,0
Asian alone,New Mexico,College degree,Not Hispanic,Separated,Not in poverty,Renter,0,1979,0,84811,14771,4480,2,230769,0,0,17190,354000,0
Asian alone,New Mexico,Some college education,Not Hispanic,Married,Not in poverty,Owner with mortgage,0,4646.125,0,-4881.125,4758.625,2990.5,3.375,57023.625,639.375,375,1221.375,65937.5,0
Asian alone,New Mexico,Some college education,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,1979,0,4091.5,4112.5,4550,1,37278,0,0,1739.5,53750,0
Asian alone,New Mexico,Some college education,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,0,3959,0,-1856,4284,4330,3,44663,0,0,621,56000,0
Asian alone,New Mexico,College degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,0,0,5019,0,3482,1,54403,0,0,2097,65000,0
Asian alone,New Mexico,Some college education,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,3959,0,101129,21756,15660,2,272176,0,0,20320,435000,0
Asian alone,New Mexico,Some college education,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3730,0,-1119.25,3435.25,3647.25,2.25,40631.25,0,0,328,50652.5,0
Asian alone,New Mexico,College degree,Not Hispanic,Widowed,Not in poverty,Renter,0,0,0,8353,0,8517.5,2,77000.5,0,0,2829,96700,0
Asian alone,New Mexico,Some college education,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,2683.375,0,13191.75,7128.875,6643.5,3.125,104966.875,691.625,0,4702.5,138625,0
Asian alone,New Mexico,College degree,Not Hispanic,Never married,Not in poverty,Renter,0,723,0,3225.666667,943.6666667,5149.333333,2,64666,0,1760,1518.666667,74466.66667,0
Asian alone,New Mexico,Some college education,Not Hispanic,Never married,Not in poverty,Owner with mortgage,0,2664.5,0,-2879,2403,1108,2,32706,0,0,-152.5,37950,0
Asian alone,New Mexico,High school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,1789,0,-458.5,1138,6117,3,75292,0,0,1142.5,85020,0
Asian alone,New Mexico,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,1294,0,-389,1755,7303.5,2.5,53692,0,0,659.5,66415,0
Asian alone,New Mexico,Less than a high school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3872.875,0,19066.5,7321.25,4910.5,3.75,116084.375,319.75,86.25,5077,156035,50.5
Asian alone,New Mexico,Some college education,Not Hispanic,Married,In poverty,Owner with mortgage,0,418.5,0,-3249,99.5,1413.5,2,6616,214,1500,-435,3150,0
Asian alone,New Mexico,College degree,Not Hispanic,Married,In poverty,Owner with mortgage,0,1827,0,-7361.333333,1040.666667,3200,2.666666667,16126.33333,285.3333333,800,-593.6666667,13153.33333,0
Asian alone,New Mexico,College degree,Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,1979,0,14809,8033,2250,2,99694,0,0,4135,130900,0
