Race,St,Education,Hispanic,Mar,SPM Poor,SPM TenMortStatus,SPM CapHouseSub (AVG),SPM CapWkCCXpns (AVG),SPM EngVal (AVG),SPM FedTax (AVG),Spm Fica (AVG),SPM MedXpns (AVG),SPM NumPer (AVG),SPM Resources (AVG),SPM SchLunch (AVG),SPM SnapSub (AVG),SPM StTax (AVG),SPM Totval (AVG),SPM WICval (AVG)
Black alone,Massachusetts,Less than a high school degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,0,0,-1400,0,1600,1,3000,0,0,0,3200,0
Black alone,Massachusetts,High school degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,989.5,0,-1852.5,1147.5,3599.5,2,22336,0,0,780,27000,0
Black alone,Massachusetts,High school degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,761.3333333,0,-7330.166667,770,7001.666667,3.333333333,27728,293,400,-159.3333333,28078.33333,0
Black alone,Massachusetts,Some college education,Not Hispanic,Never married,Not in poverty,Renter,0,4114,38.88888889,1397.833333,5881.444444,5850.166667,3,69885.72222,228.9444444,400,2974.5,89513.33333,0
Black alone,Massachusetts,Some college education,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,1560.5,0,-1875,2004.5,7214.5,3,35324.5,0,1200,1566,44595,0
Black alone,Massachusetts,Some college education,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,1023.444444,666.6666667,3654.888889,2978.888889,3307.888889,2.222222222,54501.22222,638.1111111,885.3333333,2297.666667,65967.77778,0
Black alone,Massachusetts,Some college education,Not Hispanic,Separated,Not in poverty,Renter,0,2969,0,452.5,4151,7475.5,3,55159.5,0,1800,2342.5,70750,0
Black alone,Massachusetts,High school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,0,0,890,0,430,1.5,45585,0,0,1595,48500,0
Black alone,Massachusetts,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,0,5371.5,0,-3038,7360,7666,4.5,75927.5,220,0,3133.5,96200,0
Black alone,Massachusetts,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Renter,0,2493.25,200,39742,5217.25,7758.25,2.75,129807,0,1800,8415,192132.5,0
Black alone,Massachusetts,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Renter,0,5671.5,0,11023.5,11599,7773.75,5,114918.25,110,900,6474,156450,0
Black alone,Massachusetts,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,4948,0,34992.5,17888,6766.5,5,179127.5,0,0,11077.5,254800,0
Black alone,Massachusetts,College degree,Not Hispanic,Never married,Not in poverty,Renter,0,3029.363636,80.90909091,4009.818182,5940.181818,4537.727273,2.5,75514.81818,0,1200,3385.818182,95136.81818,0
Black alone,Massachusetts,College degree,Not Hispanic,Widowed,Not in poverty,Renter,0,1484.5,0,39614.25,3653,5727.5,2.5,147532.75,52,0,8615.25,206575,0
Black alone,Massachusetts,High school degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,2062.489583,2427.645833,263.7608696,890.7083333,4137.489583,3124.114583,2.447916667,57180.23958,158.875,1247.020833,2360.625,66399.375,39.30208333
Black alone,Massachusetts,Some college education,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,3654,0,7500,8532,10168,3,91264.2,352,1536,5031.6,124262,0
Black alone,Massachusetts,High school degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,1416.689655,3953.310345,77.51764706,-2706.563218,5398.758621,4329.655172,3.620689655,69993.11494,317.6436782,927.4482759,2661.252874,81028.96552,33.74712644
Black alone,Massachusetts,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,3374.166667,18.18181818,7978.75,8204.416667,8167.5,3.75,98541.75,183.25,1305.440476,5275.333333,130487.5,0
Black alone,Massachusetts,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,2729.714286,58.46153846,7757.785714,6549.142857,4533,2.928571429,88445.42857,31.42857143,2505.165306,4204,112048.5714,0
Black alone,Massachusetts,High school degree,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,3958.5,0,5778,7619.5,4925,2.5,73375,0,0,3944,99600,0
Black alone,Massachusetts,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,4618.666667,0,3833,9499.666667,7584.333333,4,94323,833.3333333,0,5182,124206.6667,0
Black alone,Massachusetts,High school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2877.944444,80,8458.666667,7013.222222,4324.666667,2.833333333,90914.55556,302.2777778,846.6666667,4551.833333,117378.3333,0
Black alone,Massachusetts,High school degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,1806.733333,46.66666667,10504.06667,5108.666667,5572.866667,3.133333333,96721.26667,175.8666667,12.66666667,4590.933333,124536,0
Black alone,Massachusetts,College degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3488.723684,117.7631579,12431.90789,9068.342105,5904.552632,2.842105263,103464.8026,326.2894737,353.3684211,5770.039474,139393.0263,0
Black alone,Massachusetts,College degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,2968.875,143.75,14177.75,7535,5907.5,2.75,103793,0,450,5861.75,139650,0
Black alone,Massachusetts,Some college education,Not Hispanic,Never married,Not in poverty,Owner with mortgage,2295.348315,2700.876404,94.20454545,621.6629213,4176.58427,3549.921348,2.651685393,59557.65169,244.7191011,1570.651685,2238.483146,68619.32584,37.68539326
Black alone,Massachusetts,Some college education,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3774.676923,315.3846154,7411.769231,8232.2,5582.692308,3.507692308,103041.2154,343.7384615,1085.953846,5097.769231,131746.4615,0
Black alone,Massachusetts,High school degree,Not Hispanic,Separated,Not in poverty,Renter,0,0,0,-2050,0,1118,1.5,30709.5,0,0,222.5,30000,0
Black alone,Massachusetts,Some college education,Not Hispanic,Divorced,In poverty,Owner with mortgage,3830.909091,944.6363636,170,-2606.636364,685,4108.181818,1.545454545,16741.18182,0,976.3636364,112.3636364,15022.72727,0
Black alone,Massachusetts,Some college education,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,2755.05,1297.9,243.425,1139.4,3218.9,1860.3,1.825,46759.775,111.675,965.425,1788.4,51998,31.45
Black alone,Massachusetts,High school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,2935.851852,915.4444444,65.38461538,-2676.592593,547.4444444,1632.62963,1.703703704,15270.59259,48.85185185,1170.044444,118.037037,11989.25926,15.51851852
Black alone,Massachusetts,Some college education,Not Hispanic,Never married,In poverty,Renter,0,1167.333333,0,-6707.333333,385.6666667,4378,2.666666667,16085.33333,0,0,-352,14956.66667,0
Black alone,Massachusetts,High school degree,Hispanic,Divorced,In poverty,Owner with mortgage,0,2436,0,-6744,1359,1260,3,24629.5,0,60,-130.5,22750,0
Black alone,Massachusetts,College degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,1826.75,0,52080.5,7996.5,3408.75,2,144362.25,0,0,9828,219502.5,0
Black alone,Massachusetts,Less than a high school degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,1979,0,-6498,2066,7962,5,63136,0,0,1755,70400,0
Black alone,Massachusetts,High school degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,2970.545455,719.7272727,1194.545455,754.9090909,1523.181818,2263,1.272727273,35623,0,564,957.1818182,37111.81818,0
Black alone,Massachusetts,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,4916.421053,2086.447368,619.5833333,-3512.578947,2539.315789,2865.815789,2.815789474,51770.02632,250.9736842,2476.421053,1191.631579,48580.78947,55.15789474
Black alone,Massachusetts,High school degree,Not Hispanic,Married,Not in poverty,Renter,0,2816.785714,0,7069.892857,6164.178571,7408.464286,3.357142857,94452.07143,325.7857143,50.35714286,4349,122183.9286,0
Black alone,Massachusetts,High school degree,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3844.333333,0,3077.333333,6385.333333,5468.666667,2.666666667,69688.66667,146.6666667,3066.666667,3649,88900,0
Black alone,Massachusetts,College degree,Not Hispanic,Never married,In poverty,Owner with mortgage,2319.4,934.35,112.5,-2918.5,584.85,2565.65,1.65,12313,103.05,189.4,139.75,11304,0
Black alone,Massachusetts,College degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,1103.666667,0,-2209,1051,2158.333333,1.666666667,14276.66667,0,0,352.3333333,16733.33333,0
Black alone,Massachusetts,College degree,Not Hispanic,Widowed,In poverty,Renter,0,0,0,-1400,0,13500,1,960,0,1260,0,11800,0
Black alone,Massachusetts,Some college education,Not Hispanic,Married,Not in poverty,Renter,0,6143.458333,0,6345.291667,8388.791667,6098.375,3.833333333,104233.0833,336.5833333,298.75,5210.666667,135882.5,0
Black alone,Massachusetts,Less than a high school degree,Not Hispanic,Married,In poverty,Owner with mortgage,3009.714286,891.7142857,257.1428571,-11090,628.1428571,1019.285714,4.285714286,18472.14286,125.5714286,505.7142857,-360.4285714,5942.857143,119.8571429
Black alone,Massachusetts,Some college education,Hispanic,Never married,In poverty,Owner with mortgage,0,571,700,-2444.5,172.5,240,1.5,11144,0,0,-33.5,8950,0
Black alone,Massachusetts,High school degree,Not Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,3959,0,17132,12164,97162,4,21444,0,0,7140,159000,0
Black alone,Massachusetts,Less than a high school degree,Hispanic,Divorced,In poverty,Owner with mortgage,0,571,554,-10396,719,2820,3,19856,440,1980,-1196,9400,0
Black alone,Massachusetts,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,3783.166667,2477.25,1020,-1488.833333,3992.666667,2997.5,3.083333333,65351.75,219.9166667,2119,2183.75,68541.66667,0
Black alone,Massachusetts,Some college education,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2571.7,536.6666667,8282.366667,6015.566667,4717.633333,2.733333333,89678.96667,202.8666667,613.3333333,4280.966667,114707.6667,0
Black alone,Massachusetts,High school degree,Not Hispanic,Never married,In poverty,Renter,0,285.5,1500,-2902,227.75,2407.75,1.75,10829.25,0,60,-88.25,9550,0
Black alone,Massachusetts,Some college education,Not Hispanic,Never married,In poverty,Owner with mortgage,3311.058824,754.8529412,109.3333333,-2968.676471,559.6470588,2386.117647,1.529411765,13619.35294,51.76470588,581.6764706,60.97058824,10605.88235,12.32352941
Black alone,Massachusetts,Some college education,Not Hispanic,Separated,In poverty,Owner with mortgage,6254,989.6,230,-3631,465,1164.4,1.6,16920,0,1334.4,-109.6,8260,0
Black alone,Massachusetts,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,4335.75,742.125,77.5,-2316.3125,416.625,1691.6875,1.6875,16966.625,0,610.5,110.3125,12587.5,0
Black alone,Massachusetts,Less than a high school degree,Not Hispanic,Separated,In poverty,Owner with mortgage,7891,0,175,-1400,0,209,1,13677,0,120,0,4300,0
Black alone,Massachusetts,Less than a high school degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,9026.5,0,0,-1400,0,927.5,1,14710.5,0,796.5,-40,4375,0
Black alone,Massachusetts,High school degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,1548.357143,796,38.57142857,-4517.071429,491.5714286,1147.214286,1.857142857,17345.85714,62.78571429,480,-303,12830.71429,0
Black alone,Massachusetts,College degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,5612.625,589.875,62.5,-3075,607.375,3482,1.625,16272.875,55,799.5,114.875,11462.5,0
Black alone,Massachusetts,College degree,Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,0,0,-1400,0,0,1,1400,0,0,0,0,0
Black alone,Massachusetts,College degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,133.1666667,0,-8046.666667,563.5,224,2.833333333,18656.16667,146.5,900,-455.3333333,10028.33333,0
Black alone,Massachusetts,High school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,2040.4,0,2487.8,5514.4,40882.8,3.4,26517.4,648.4,480,2771.6,79558,0
Black alone,Massachusetts,Some college education,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,2743.909091,830.4545455,212.7272727,-1493.727273,947.9090909,2713.636364,1.909090909,46647,79.90909091,1551.272727,933.5454545,46461.81818,38.09090909
Black alone,Massachusetts,College degree,Not Hispanic,Separated,Not in poverty,Renter,0,2569,0,4630.75,4485.25,6832,2.75,82473.5,0,1575,3209.25,102625,0
Black alone,Massachusetts,Some college education,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1522.666667,0,-10343.33333,1884.333333,14165.66667,4,31948.66667,293,0,-418,38466.66667,0
Black alone,Massachusetts,High school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3498.277778,256.1111111,10550.15556,7999.777778,6724.622222,3.511111111,107425.7889,256.9444444,551.7888889,5461.188889,140716.8889,0
Black alone,Massachusetts,High school degree,Hispanic,Married,Not in poverty,Owner with mortgage,0,3806.25,25,-4956,4433.25,4088.5,3.75,72035.75,625.25,2400,2262.5,78325,0
Black alone,Massachusetts,College degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,589.7029703,2562.623762,105.9793814,6657.267327,6182.227723,2879.148515,1.95049505,65592.0099,191.4356436,382.5940594,3555.663366,86236.33663,4.148514851
Black alone,Massachusetts,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,3057.388889,1554.222222,39.55555556,2469.722222,3411.055556,2979,2.111111111,53775.38889,73.27777778,1103.555556,2327.833333,62243.33333,0
Black alone,Massachusetts,High school degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,4003.222222,1602.777778,400,1642.222222,3596.666667,1567,1.888888889,48776.22222,97.77777778,604.4444444,1753.666667,53833.33333,0
Black alone,Massachusetts,Less than a high school degree,Hispanic,Never married,Not in poverty,Owner with mortgage,0,5062,0,-5565,5203,2392,5,78060,0,9600,1449,77000,0
Black alone,Massachusetts,Less than a high school degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,4207.8,444.4,215,-2933.5,262.9,995.5,1.3,15225,0,926.4,-222.1,8563,0
Black alone,Massachusetts,High school degree,Not Hispanic,Never married,Not in poverty,Renter,0,3342.6,120,7227.15,6605.9,6018.7,3.1,84687.25,125,907,4368.4,111115,41.95
Black alone,Massachusetts,Some college education,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3521,450,7453.5,8893.5,7060.25,3.25,102964.5,1621.25,0,5378.75,133200,0
Black alone,Massachusetts,High school degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,1065.5,0,956.5,1798,2821,1.5,53538,0,0,1821,62000,0
Black alone,Massachusetts,College degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,3849.5,0,0,-1400,0,672,1,17377.5,0,1200,0,11600,0
Black alone,Massachusetts,High school degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,3396.652174,1949.521739,317.3555556,-902.826087,3614.130435,4080.152174,2.47826087,55132.86957,306.5,1207.956522,1853.065217,60391.73913,36.45652174
Black alone,Massachusetts,College degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,2607.5,0,-2900,937.5,709,2,21369,0,0,427,23150,0
Black alone,Massachusetts,High school degree,Not Hispanic,Divorced,Not in poverty,Renter,0,2202.285714,50,2695.142857,4011,2431.142857,1.714285714,51495.14286,0,937.1428571,2071.142857,63918.57143,0
Black alone,Massachusetts,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Renter,0,2969,0,5060,7000,2837,2.5,69781,0,0,3923.5,91570,0
Black alone,Massachusetts,High school degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4631.5,450,22289.5,13160,9630.5,5.25,167411,439.75,1704,8971.25,223500,0
Black alone,Massachusetts,Some college education,Not Hispanic,Married,Not in poverty,Owner with mortgage,731.6122449,4172.877551,165.257732,82.5,6695.989796,4379.806122,3.37755102,75529.64286,388.3877551,675.4183673,3372.040816,92239.69388,47.07142857
Black alone,Michigan,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,962.95,11.11111111,4153.75,2348.1,4613.65,2.5,60043.85,152.1,895,1636.1,72752,0
Black alone,Michigan,Some college education,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,2640.772727,1.526717557,1608.598485,5196.045455,5044.886364,2.848484848,68873.07576,191.1893939,668.4545455,2413.128788,84901.74242,22.29545455
Black alone,Michigan,High school degree,Hispanic,Never married,Not in poverty,Owner with mortgage,0,1979,0,-1911,1217,1200,1,14528,0,1530,417,15900,0
Black alone,Michigan,College degree,Not Hispanic,Separated,Not in poverty,Renter,0,1027.5,0,2010.5,3022,1429.5,1.5,41840.5,0,1236,1155.5,49250,0
Black alone,Michigan,High school degree,Not Hispanic,Married,Not in poverty,Renter,0,1926.979452,4.137931034,935.9041096,3379.315068,5403.431507,2.924657534,62996.54795,177.6643836,714.109589,1640.554795,75379.0411,6.719178082
Black alone,Michigan,High school degree,Not Hispanic,Divorced,Not in poverty,Renter,0,1263.654545,0,2775.490909,2795.254545,3993.854545,2.181818182,55002.61818,0,726.4727273,1322.509091,66477.89091,0
Black alone,Michigan,High school degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,3064,0,7062.75,6398,3717.5,3.25,93283,253.25,855,3715.75,115625,0
Black alone,Michigan,Some college education,Not Hispanic,Separated,Not in poverty,Renter,0,1983.388889,23.88888889,-1573.277778,3277.111111,3045.666667,2.722222222,51595.16667,197.0555556,1568.444444,1368.333333,57850.55556,0
Black alone,Michigan,College degree,Not Hispanic,Widowed,Not in poverty,Renter,0,1065.730769,0,4534.5,2820,4780.884615,2.038461538,71933.69231,292.6153846,7.692307692,1647.846154,86631.15385,12.57692308
Black alone,Michigan,Some college education,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,33.77777778,47.77777778,-2900.222222,13.77777778,1554.888889,1.333333333,8374.666667,0,1164,-518.5555556,5346.666667,0
Black alone,Michigan,Less than a high school degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1098.428571,0,-4599,1037.571429,6725.142857,2.714285714,13731.14286,0,600,-371.1428571,16928.57143,93.42857143
Black alone,Michigan,College degree,Hispanic,Widowed,Not in poverty,Owner with mortgage,0,3959,0,3990,6549,5850,2,61456,0,0,3196,85000,0
Black alone,Michigan,Less than a high school degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,3355.5,0,0,-1400,0,946.6666667,1.166666667,10385.66667,0,803.3333333,-360,5413.333333,0
Black alone,Michigan,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Renter,0,1465.25,0,-5435.25,1753.25,2036,2.75,50685.75,380,1230,329.75,49925,0
Black alone,Michigan,Some college education,Not Hispanic,Never married,Not in poverty,Owner with mortgage,467.722973,2045.527027,43.28716216,-3364.097973,2821.533784,2469.317568,2.442567568,44179.52365,265.8614865,1226.663964,1142.837838,47288.24324,36.45608108
Black alone,Michigan,College degree,Not Hispanic,Divorced,Not in poverty,Renter,0,1594.447761,11.94029851,7641.970149,3930.850746,4402.865672,2.059701493,69574.80597,170,321.4925373,2449.537313,89051.25373,0
Black alone,Michigan,Less than a high school degree,Not Hispanic,Separated,In poverty,Renter,0,1142,0,-3344.5,2204.5,4481.5,3.5,17194,0,1500,-552.5,19625,0
Black alone,Michigan,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,578.4807692,323.6153846,3.921568627,-2776.692308,230.8653846,1858.442308,1.576923077,11544.90385,77.98076923,1506.874359,-372.6923077,8660.576923,6.288461538
Black alone,Michigan,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,3807.7,0,848.2,5118.8,5818.6,3.9,86030.7,658.9,940,2369.4,101923,65.4
Black alone,Michigan,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,4111,0,15355,11528,4955,4,139257,0,0,5094,180300,0
Black alone,Michigan,College degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,0,152.5,0,-4550,15.5,50,2,12790.5,0,1314,-444.5,6700,0
Black alone,Michigan,Some college education,Not Hispanic,Divorced,In poverty,Owner with mortgage,1460.538462,338.1538462,69.76923077,-2672.307692,249.0384615,2280.769231,1.423076923,11358.38462,0,1666.102564,-327.2307692,8030.384615,0
Black alone,Michigan,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,2502.214286,22.5,-1516.714286,3671.619048,5024.309524,3.738095238,68895.64286,424.2619048,743.4285714,1532.595238,79290.47619,0
Black alone,Michigan,High school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,842.7962963,19.25925926,-16.16666667,1515.37037,3403.092593,1.888888889,41807.25926,18.77777778,1002.666667,622.5925926,47237.96296,0
Black alone,Michigan,Some college education,Not Hispanic,Married,In poverty,Renter,0,1797.444444,0,-8431.444444,650,3629.888889,3.444444444,17612.22222,112.6666667,0,-433.3333333,14712.22222,0
Black alone,Michigan,High school degree,Hispanic,Never married,Not in poverty,Renter,0,0,0,-1400,0,2162,1,18338,0,0,0,19100,0
Black alone,Michigan,Less than a high school degree,Not Hispanic,Widowed,In poverty,Renter,0,299.75,100,-6167.375,595.25,4149.375,2.875,15896.5,190,1561.5,-709.5,12212.5,0
Black alone,Michigan,College degree,Not Hispanic,Widowed,In poverty,Renter,0,0,0,-2100,0,2195,1.5,3207.5,0,0,-652.5,2650,0
Black alone,Michigan,Some college education,Not Hispanic,Widowed,Not in poverty,Renter,0,954.9333333,1.555555556,795.8222222,1647.444444,4350.4,1.688888889,46279.57778,33.77777778,325.6,954.8222222,54653.11111,0
Black alone,Michigan,High school degree,Not Hispanic,Married,In poverty,Renter,0,499.5,0,-4754.75,220,2824.125,2.375,11482.625,0,460,-699,9112.5,0
Black alone,Michigan,High school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3116.922222,5.111111111,3218.833333,6302.277778,5047.644444,3.222222222,79437.12222,166.9,737.6444444,2875.2,99241.11111,0
Black alone,Michigan,Less than a high school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,2423.568182,18.60465116,5491.181818,4785.363636,6170.545455,3.181818182,84916.63636,311.1590909,106.3636364,2715.318182,106129.3182,29.72727273
Black alone,Michigan,High school degree,Not Hispanic,Separated,In poverty,Renter,0,715.6,0,-2781.8,384,5974,2,12979.6,0,724.8,-306.6,16240,0
Black alone,Michigan,Some college education,Hispanic,Never married,Not in poverty,Owner with mortgage,0,1979,0,495,2295,1550,1,22614,0,0,1067,30000,0
Black alone,Michigan,College degree,Not Hispanic,Married,Not in poverty,Renter,0,2706.451327,0,14004.81416,6209.300885,6051.079646,2.867256637,104587.1681,139.0973451,130.9911504,3934.946903,137244.6018,5.787610619
Black alone,Michigan,Some college education,Not Hispanic,Never married,In poverty,Renter,0,618.4583333,16.66666667,-3594.458333,398.875,2104.333333,1.916666667,10822.08333,84.54166667,1385.208333,-558.7083333,8304.166667,0
Black alone,Michigan,Some college education,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,1550.181818,18.18181818,-339.4545455,3940.727273,4371.545455,2.454545455,51973.90909,159.9090909,872.7272727,1754,62200,0
Black alone,Michigan,Less than a high school degree,Not Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,0,0,-2800,0,1300,2,11672,0,300,-672,9200,0
Black alone,Michigan,College degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,1442.25,15.35714286,7067.571429,3834.5,5858.357143,1.964285714,70975.67857,90.57142857,432.8571429,2267.571429,90907.14286,0
Black alone,Michigan,High school degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,449.5677966,2373.372881,28.3559322,-4285.59322,3708.601695,4786.016949,3.313559322,57487.08475,466.6779661,1464.256659,1399.279661,63141.18644,55.42372881
Black alone,Michigan,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Renter,0,1939.933333,21.66666667,-2819.6,2458.5,5134.266667,3.266666667,48275.81667,126.7333333,1690.2,809.5666667,54053,0
Black alone,Michigan,High school degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,404.375,0,-4184.125,124.5,4071.625,2.25,12093,0,1236,-477.375,10796.25,0
Black alone,Michigan,Some college education,Not Hispanic,Married,In poverty,Owner with mortgage,1708.294118,586.5882353,0,-4085,338.1764706,1548.588235,2.176470588,14800.64706,208.8235294,1025.411765,-390.0588235,9975.882353,0
Black alone,Michigan,Less than a high school degree,Hispanic,Married,Not in poverty,Owner with mortgage,2968,659.6666667,0,-18242.66667,489.6666667,33.33333333,5,41017,169,7626.666667,-909,12066.66667,218
Black alone,Michigan,College degree,Not Hispanic,Never married,Not in poverty,Renter,0,1663.197368,0.921052632,4026.736842,3378.5,3865.605263,1.960526316,61560,27.73684211,405,1918.552632,75980.13158,17.21052632
Black alone,Michigan,Less than a high school degree,Hispanic,Widowed,Not in poverty,Renter,0,0,0,-16500,2387,1320,5,59734,1520,3760,-861,40800,0
Black alone,Michigan,College degree,Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,1484,0,-3645,3519,5400,3,40461,507,1620,907,46000,0
Black alone,Michigan,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,1433.422764,1418.512195,48.93495935,-6038.178862,1936.02439,1967.479675,2.894308943,43297.8374,280.1138211,2439.426868,533.8373984,38935.77236,63.80487805
Black alone,Michigan,College degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,92.91044776,3289.38806,0.686567164,7609.447761,6693.820896,5193.253731,2.865671642,89458.04478,277.1492537,483.5820896,3542.686567,114942.2388,4.880597015
Black alone,Michigan,College degree,Not Hispanic,Married,In poverty,Owner with mortgage,1155.666667,1472,0,-9568,1179.333333,3246,2.666666667,17732.33333,337.6666667,0,-401,12166.66667,0
Black alone,Michigan,College degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1319.333333,0,-3463,331.6666667,4212,2,8239.666667,0,0,-393,10246.66667,0
Black alone,Michigan,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,133.1666667,0,-2361.5,133,2810.833333,1.666666667,6384.5,0,50,-550,6500,0
Black alone,Michigan,High school degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,1309.035714,0,382.0357143,2009.285714,3628.642857,2,47983.39286,54.28571429,340.5714286,782.4642857,55700,0
Black alone,Michigan,High school degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,231.0227273,1162.636364,25.68181818,-2321.454545,1131.477273,4093.295455,1.909090909,41048.56818,24.86363636,869.0727273,387.2727273,44351.13636,0
Black alone,Michigan,High school degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,1033.296296,411.3703704,24.44444444,-4025.259259,231.5185185,1632.037037,1.925925926,14077.88889,300.1851852,1564.962963,-410.1851852,9046.296296,0
Black alone,Michigan,Some college education,Not Hispanic,Never married,Not in poverty,Renter,0,1666.62069,18.62068966,-1016.972414,2590.248276,3714.296552,2.517241379,52383.50345,105.4206897,931.9310345,1167.041379,59664.89655,22.55172414
Black alone,Michigan,Some college education,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,228.3333333,0,-2262,197.6666667,4374.666667,1.333333333,5042.166667,0,0,-414.1666667,7166.666667,0
Black alone,Michigan,College degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,828.1428571,1234.285714,0,409.7142857,2448.285714,1185.142857,1.428571429,35301.71429,217.4285714,1281.428571,1133.428571,39385.71429,0
